SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,TEAM_COUNT,SEASON
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100176,2021-11-12T00:00:00,CLE vs. DET,W,34.85333333333333,6,10,0.6,2,2,1.0,2,4,0.5,1,6,7,1,3,2,4,1,1,3,16,29,40.9,0,0,38.0,1,1,1,1,35,31,50,16,1,12,1,29,24,39,39,36,41,50,13,3,2,33,6,25,29,2,17,22,1,13,1,34:51,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100190,2021-11-13T00:00:00,CLE vs. BOS,W,39.7,8,13,0.615,1,2,0.5,2,2,1.0,1,8,9,1,0,2,3,1,1,1,19,16,46.3,0,0,40.0,1,1,1,1,4,11,23,14,5,12,6,29,43,1,39,12,23,50,58,3,7,33,6,55,13,8,10,22,1,10,1,39:42,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100199,2021-11-15T00:00:00,CLE vs. BOS,L,28.666666666666668,0,11,0.0,0,2,0.0,1,2,0.5,3,6,9,5,3,0,2,2,1,1,1,-8,22.3,0,0,19.0,1,41,41,41,61,69,43,69,20,12,20,44,43,39,12,36,23,4,13,37,17,60,6,55,69,53,62,22,1,63,1,28:40,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100295,2021-11-27T00:00:00,CLE vs. ORL,W,33.3,5,12,0.417,2,4,0.5,1,2,0.5,2,7,9,3,1,0,4,1,1,4,13,3,39.3,0,0,35.0,1,1,1,1,45,42,28,53,1,1,6,44,43,39,26,21,23,19,39,37,2,33,6,16,42,27,21,22,1,20,1,33:18,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100310,2021-11-29T00:00:00,CLE @ DAL,W,35.4,5,10,0.5,0,2,0.0,2,3,0.667,0,7,7,2,5,1,2,1,3,2,12,5,27.4,0,0,27.0,1,1,1,1,32,42,50,31,20,12,20,29,33,34,60,21,41,31,1,16,17,33,44,39,46,22,52,22,1,46,1,35:24,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100323,2021-12-01T00:00:00,CLE @ MIA,W,31.583333333333332,5,10,0.5,2,3,0.667,5,5,1.0,0,11,11,4,2,1,4,1,3,4,17,1,49.2,1,0,44.0,1,1,1,1,52,42,50,31,1,5,5,5,19,1,60,3,9,10,24,16,2,33,44,16,22,31,6,1,1,7,1,31:35,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100334,2021-12-03T00:00:00,CLE @ WAS,W,35.983333333333334,3,12,0.25,0,1,0.0,0,0,0.0,3,4,7,4,1,0,3,1,3,1,6,21,28.4,0,0,23.0,1,1,1,1,25,58,28,66,20,29,20,61,63,61,12,50,41,10,39,37,7,33,44,55,65,5,49,22,1,55,1,35:59,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100349,2021-12-05T00:00:00,CLE vs. UTA,L,37.416666666666664,6,15,0.4,1,2,0.5,1,1,1.0,4,7,11,3,0,1,1,0,1,1,14,0,37.7,1,0,33.0,1,41,41,41,17,31,9,56,5,12,6,44,59,1,8,21,9,19,58,16,37,1,6,55,40,35,28,1,1,32,1,37:25,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100358,2021-12-06T00:00:00,CLE @ MIL,L,31.333333333333332,3,10,0.3,1,4,0.25,5,6,0.833,2,4,6,2,0,1,0,0,3,6,12,-7,25.2,0,0,23.0,1,41,41,41,54,58,50,62,5,1,18,5,11,19,26,50,50,31,58,16,57,1,44,6,46,49,54,22,1,55,1,31:20,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100367,2021-12-08T00:00:00,CLE vs. CHI,W,31.583333333333332,8,11,0.727,0,0,0.0,0,0,0.0,1,8,9,1,1,2,5,0,1,0,16,28,48.3,0,0,40.0,1,1,1,1,52,11,43,6,20,50,20,61,63,61,39,12,23,50,39,3,1,1,6,67,29,3,8,22,1,10,1,31:35,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100387,2021-12-10T00:00:00,CLE @ MIN,W,24.333333333333332,4,6,0.667,0,0,0.0,3,4,0.75,1,7,8,1,2,0,2,1,4,2,11,18,26.1,0,0,24.0,1,1,1,1,65,52,65,10,20,50,20,20,24,25,39,21,32,50,24,37,17,33,62,39,52,7,53,22,1,53,1,24:20,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100393,2021-12-11T00:00:00,CLE vs. SAC,W,37.95,7,14,0.5,0,0,0.0,1,2,0.5,2,13,15,2,0,0,1,1,3,1,15,20,39.0,1,0,34.0,1,1,1,1,15,20,17,31,20,50,20,44,43,39,26,1,3,31,58,37,37,33,44,55,33,6,23,1,1,28,1,37:57,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100404,2021-12-13T00:00:00,CLE vs. MIA,W,34.833333333333336,3,11,0.273,0,0,0.0,3,4,0.75,2,3,5,3,2,2,0,1,1,2,9,3,23.5,0,0,21.0,1,1,1,1,36,58,43,65,20,50,20,20,24,25,26,59,56,19,24,3,57,33,6,39,58,27,59,22,1,60,1,34:50,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100513,2021-12-28T00:00:00,CLE @ NOP,L,30.15,9,12,0.75,1,2,0.5,3,3,1.0,0,7,7,0,1,0,0,0,3,2,22,-8,29.4,0,0,30.0,1,41,41,41,58,8,28,4,5,12,6,20,33,1,60,21,41,65,39,37,57,1,44,39,7,53,46,22,1,38,1,30:09,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100527,2021-12-30T00:00:00,CLE @ WAS,L,32.13666666666666,10,20,0.5,0,2,0.0,1,2,0.5,3,2,5,3,2,1,2,2,3,3,21,-10,38.5,0,0,35.0,1,41,41,41,51,6,3,31,20,12,20,44,43,39,12,66,56,19,24,16,17,60,44,25,10,60,25,22,1,20,1,32:08,1,2021-22
