SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,TEAM_COUNT,SEASON
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100371,2021-12-08T00:00:00,TOR vs. OKC,L,38.88333333333333,8,17,0.471,2,7,0.286,0,0,0.0,3,5,8,5,1,1,2,2,1,1,18,-8,43.1,0,0,39.0,1,44,44,44,20,11,8,40,8,4,32,53,54,53,20,25,24,16,43,19,4,68,3,58,24,54,8,14,1,10,1,38:53,1,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100385,2021-12-10T00:00:00,TOR vs. NYK,W,41.266666666666666,6,12,0.5,0,1,0.0,0,0,0.0,4,11,15,3,1,2,2,0,4,2,12,14,45.5,1,0,38.0,1,1,1,1,7,33,40,34,38,51,38,53,54,53,13,2,3,40,43,8,4,1,53,38,49,13,7,1,1,12,1,41:16,1,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100406,2021-12-13T00:00:00,TOR vs. SAC,W,32.016666666666666,6,14,0.429,1,2,0.5,3,4,0.75,0,3,3,2,0,0,5,0,4,5,16,19,37.6,0,0,32.0,1,1,1,1,56,33,20,54,14,31,5,15,18,22,69,52,72,46,62,50,1,1,53,12,34,8,27,14,1,33,1,32:01,1,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100413,2021-12-14T00:00:00,TOR @ BKN,L,44.06666666666667,7,13,0.538,3,5,0.6,6,8,0.75,7,5,12,5,2,0,0,0,4,6,23,-7,42.9,1,0,43.0,1,44,44,44,2,20,29,27,2,8,4,3,2,22,2,25,7,16,21,50,37,1,53,6,7,49,9,1,1,5,1,44:04,1,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100443,2021-12-18T00:00:00,TOR vs. GSW,W,32.78333333333333,8,12,0.667,0,2,0.0,5,7,0.714,4,4,8,6,1,0,0,0,3,7,21,26,38.6,0,0,35.0,1,1,1,1,54,11,40,6,38,31,38,9,5,35,13,39,24,7,43,50,37,1,41,1,9,4,25,14,1,21,1,32:47,1,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100545,2022-01-02T00:00:00,TOR vs. NYK,W,29.6,4,9,0.444,2,5,0.4,3,4,0.75,1,3,4,0,4,1,1,0,2,2,13,19,19.8,0,0,23.0,1,1,1,1,67,54,56,45,8,8,20,15,18,22,54,52,63,70,5,19,14,1,23,38,43,8,67,14,1,58,1,29:36,1,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100563,2022-01-04T00:00:00,TOR vs. SAS,W,32.81666666666667,4,7,0.571,0,2,0.0,3,4,0.75,2,7,9,8,1,1,1,0,4,2,11,15,38.8,0,0,32.0,1,1,1,1,53,54,69,16,38,31,38,15,18,22,33,10,13,2,43,19,14,1,53,38,51,11,24,14,1,33,1,32:49,1,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100573,2022-01-05T00:00:00,TOR @ MIL,W,37.85,2,6,0.333,0,2,0.0,2,4,0.5,2,4,6,4,4,1,0,0,5,2,6,4,18.2,0,0,18.0,1,1,1,1,25,72,72,64,38,31,38,29,18,43,33,39,46,22,5,19,37,1,64,38,71,31,69,14,1,69,1,37:51,1,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100584,2022-01-07T00:00:00,TOR vs. UTA,W,30.7,5,14,0.357,0,3,0.0,1,2,0.5,5,4,9,6,1,1,1,1,1,3,11,-1,35.8,0,0,30.0,1,1,1,1,63,45,20,63,38,18,38,44,36,43,8,39,13,7,43,19,14,45,3,24,51,40,34,14,1,37,1,30:42,1,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100599,2022-01-09T00:00:00,TOR vs. NOP,W,33.31666666666667,3,10,0.3,1,3,0.333,0,0,0.0,1,3,4,2,2,0,0,0,2,1,7,4,12.8,0,0,14.0,1,1,1,1,50,65,52,68,14,18,22,53,54,53,54,52,63,46,21,50,37,1,23,58,68,31,72,14,1,72,1,33:19,1,2021-22
