SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME_x,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,TEAM_NAME_y,abbreviation,SEASON,SEASON_TYPE
22019,1610612739,CLE,Cleveland Cavaliers,0021900005,2019-10-23,CLE @ ORL,L,240,33,88,0.375,9,34,0.265,10,15,0.667,10,44,54,20,8,2,16,15,85,-9,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900030,2019-10-26,CLE vs. IND,W,240,40,80,0.5,11,31,0.355,19,29,0.655,12,32,44,23,9,7,19,20,110,11,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900046,2019-10-28,CLE @ MIL,L,240,45,100,0.45,12,39,0.308,10,12,0.833,10,38,48,19,2,3,12,22,112,-17,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900055,2019-10-30,CLE vs. CHI,W,240,41,78,0.526,10,24,0.417,25,31,0.806,10,37,47,25,3,7,19,21,117,6,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900070,2019-11-01,CLE @ IND,L,240,32,87,0.368,11,32,0.344,20,25,0.8,3,42,45,20,9,1,16,21,95,-7,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900089,2019-11-03,CLE vs. DAL,L,240,39,96,0.406,18,48,0.375,15,22,0.682,12,29,41,24,9,4,9,14,111,-20,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900098,2019-11-05,CLE vs. BOS,L,240,40,95,0.421,13,33,0.394,20,22,0.909,11,32,43,22,3,6,9,18,113,-6,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900118,2019-11-08,CLE @ WAS,W,240,41,90,0.456,6,27,0.222,25,29,0.862,17,31,48,18,10,5,13,17,113,13,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900136,2019-11-10,CLE @ NYK,W,240,36,82,0.439,8,28,0.286,28,31,0.903,9,36,45,20,11,2,14,19,108,21,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900147,2019-11-12,CLE @ PHI,L,240,38,86,0.442,5,21,0.238,16,20,0.8,9,36,45,13,10,0,14,13,97,-1,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900161,2019-11-14,CLE vs. MIA,L,240,36,85,0.424,8,32,0.25,17,21,0.81,11,30,41,18,14,2,18,16,97,-11,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900183,2019-11-17,CLE vs. PHI,L,240,34,90,0.378,6,25,0.24,21,24,0.875,11,31,42,14,9,5,15,21,95,-19,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900189,2019-11-18,CLE @ NYK,L,240,36,76,0.474,17,36,0.472,16,30,0.533,10,31,41,18,2,1,20,26,105,-18,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900206,2019-11-20,CLE @ MIA,L,240,37,87,0.425,12,38,0.316,14,16,0.875,10,24,34,19,13,2,19,23,100,-24,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900221,2019-11-22,CLE @ DAL,L,240,37,86,0.43,12,29,0.414,15,17,0.882,8,26,34,23,3,3,10,15,101,-42,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900231,2019-11-23,CLE vs. POR,W,240,37,87,0.425,10,31,0.323,26,32,0.813,9,43,52,19,9,2,13,14,110,6,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900240,2019-11-25,CLE vs. BKN,L,240,40,94,0.426,13,32,0.406,13,20,0.65,12,33,45,24,5,4,12,14,106,-2,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900255,2019-11-27,CLE vs. ORL,L,240,37,81,0.457,11,34,0.324,19,22,0.864,12,37,49,20,5,0,25,15,104,-12,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900270,2019-11-29,CLE vs. MIL,L,240,44,88,0.5,17,34,0.5,5,10,0.5,8,33,41,32,7,1,15,22,110,-9,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900299,2019-12-03,CLE vs. DET,L,240,38,90,0.422,8,27,0.296,10,14,0.714,12,28,40,16,6,6,14,11,94,-33,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900321,2019-12-06,CLE vs. ORL,L,240,35,83,0.422,10,34,0.294,7,10,0.7,10,35,45,22,9,7,18,19,87,-6,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900332,2019-12-07,CLE @ PHI,L,240,36,96,0.375,9,35,0.257,13,17,0.765,11,24,35,20,4,0,18,17,94,-47,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900344,2019-12-09,CLE @ BOS,L,240,36,91,0.396,7,31,0.226,9,19,0.474,18,27,45,18,8,2,18,11,88,-22,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900356,2019-12-11,CLE vs. HOU,L,240,46,89,0.517,13,32,0.406,5,8,0.625,9,27,36,29,8,4,17,15,110,-6,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900368,2019-12-12,CLE @ SAS,W,265,44,96,0.458,15,45,0.333,14,20,0.7,11,39,50,22,6,3,19,22,117,8,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900385,2019-12-14,CLE @ MIL,L,240,41,90,0.456,15,35,0.429,11,15,0.733,12,33,45,27,10,3,18,19,108,-17,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900395,2019-12-16,CLE @ TOR,L,240,44,90,0.489,12,35,0.343,13,17,0.765,9,30,39,30,6,1,11,15,113,-20,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900407,2019-12-18,CLE vs. CHA,W,240,40,74,0.541,7,26,0.269,13,17,0.765,10,38,48,25,7,3,25,21,100,2,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900420,2019-12-20,CLE vs. MEM,W,240,40,92,0.435,17,37,0.459,17,23,0.739,16,44,60,26,4,10,16,12,114,7,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900444,2019-12-23,CLE vs. ATL,W,240,50,96,0.521,11,29,0.379,10,12,0.833,7,36,43,19,8,6,23,16,121,3,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
22019,1610612739,CLE,Cleveland Cavaliers,0021900466,2019-12-27,CLE @ BOS,L,240,44,85,0.518,9,23,0.391,20,29,0.69,6,32,38,22,7,3,11,17,117,-12,1,Cleveland Cavaliers,CLE,2019-20,Regular Season
