SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME_x,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,TEAM_NAME_y,abbreviation,SEASON,SEASON_TYPE
22023,1610612752,NYK,New York Knicks,0022300065,2023-10-25,NYK vs. BOS,L,240,36,97,0.371,18,41,0.439,14,26,0.538,17,30,47,24,9,0,11,22,104,-4,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300079,2023-10-27,NYK @ ATL,W,240,43,90,0.478,20,44,0.455,20,28,0.714,12,33,45,30,9,6,16,21,126,6,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300090,2023-10-28,NYK @ NOP,L,240,33,90,0.367,7,37,0.189,14,18,0.778,16,43,59,19,7,3,19,17,87,-9,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300112,2023-10-31,NYK @ CLE,W,240,38,86,0.442,13,34,0.382,20,25,0.8,12,36,48,18,9,1,14,17,109,18,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300120,2023-11-01,NYK vs. CLE,L,240,32,92,0.348,5,30,0.167,20,30,0.667,16,34,50,18,10,3,14,16,89,-6,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300002,2023-11-03,NYK @ MIL,L,240,38,96,0.396,10,39,0.256,19,25,0.76,16,40,56,18,6,1,11,22,105,-5,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300151,2023-11-06,NYK vs. LAC,W,240,41,88,0.466,12,31,0.387,17,18,0.944,18,30,48,28,13,1,20,13,111,14,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300161,2023-11-08,NYK vs. SAS,W,240,46,100,0.46,19,42,0.452,15,22,0.682,13,34,47,28,7,0,4,14,126,21,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300177,2023-11-12,NYK vs. CHA,W,240,47,87,0.54,15,36,0.417,20,30,0.667,10,30,40,25,8,4,9,18,129,22,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300188,2023-11-13,NYK @ BOS,L,240,33,79,0.418,15,35,0.429,17,24,0.708,12,25,37,17,5,2,12,16,98,-16,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300193,2023-11-15,NYK @ ATL,W,240,45,94,0.479,16,34,0.471,10,11,0.909,14,28,42,29,9,2,17,20,116,2,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300028,2023-11-17,NYK @ WAS,W,240,45,91,0.495,16,38,0.421,14,20,0.7,14,34,48,26,5,6,11,21,120,21,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300202,2023-11-18,NYK @ CHA,W,240,46,91,0.505,16,37,0.432,14,19,0.737,13,34,47,27,7,4,12,13,122,14,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300221,2023-11-20,NYK @ MIN,L,240,32,92,0.348,9,38,0.237,27,34,0.794,17,33,50,16,8,3,10,23,100,-17,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300045,2023-11-24,NYK vs. MIA,W,240,39,81,0.481,10,29,0.345,12,18,0.667,6,40,46,21,7,2,19,14,100,2,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300247,2023-11-26,NYK vs. PHX,L,240,39,86,0.453,12,29,0.414,23,32,0.719,13,25,38,18,7,5,7,19,113,-3,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300057,2023-11-28,NYK vs. CHA,W,240,41,88,0.466,15,38,0.395,18,20,0.9,15,39,54,21,10,7,16,12,115,24,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300268,2023-11-30,NYK vs. DET,W,240,41,88,0.466,16,41,0.39,20,28,0.714,12,29,41,25,8,3,11,17,118,6,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300276,2023-12-01,NYK @ TOR,W,240,45,90,0.5,16,36,0.444,13,16,0.813,11,32,43,30,6,3,13,15,119,13,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022301201,2023-12-05,NYK @ MIL,L,240,43,87,0.494,7,23,0.304,29,33,0.879,12,24,36,27,8,4,17,17,122,-24,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022301227,2023-12-08,NYK @ BOS,L,240,44,88,0.5,15,37,0.405,20,27,0.741,12,32,44,28,4,3,14,20,123,-10,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300297,2023-12-11,NYK vs. TOR,W,240,52,86,0.605,17,29,0.586,15,23,0.652,14,28,42,36,5,3,15,22,136,6,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300318,2023-12-13,NYK @ UTA,L,240,41,94,0.436,9,39,0.231,22,32,0.688,14,32,46,21,10,4,11,21,113,-4,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300333,2023-12-15,NYK @ PHX,W,240,49,82,0.598,17,29,0.586,24,28,0.857,9,29,38,28,9,5,11,20,139,17,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300343,2023-12-16,NYK @ LAC,L,240,44,94,0.468,11,35,0.314,23,26,0.885,12,27,39,20,7,4,10,22,122,-22,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300359,2023-12-18,NYK @ LAL,W,240,42,88,0.477,10,30,0.333,20,23,0.87,11,41,52,21,5,6,16,16,114,5,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300368,2023-12-20,NYK @ BKN,W,240,44,95,0.463,13,33,0.394,20,25,0.8,12,42,54,24,8,7,11,15,121,19,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300388,2023-12-23,NYK vs. MIL,L,240,41,93,0.441,9,29,0.31,20,21,0.952,11,30,41,17,5,2,11,22,111,-19,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300401,2023-12-25,NYK vs. MIL,W,240,50,92,0.543,8,26,0.308,21,26,0.808,7,34,41,27,7,4,12,18,129,7,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300419,2023-12-27,NYK @ OKC,L,240,41,82,0.5,14,34,0.412,24,30,0.8,9,31,40,24,2,2,18,21,120,-9,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300429,2023-12-29,NYK @ ORL,L,240,38,86,0.442,6,30,0.2,26,29,0.897,6,34,40,22,8,4,16,30,108,-9,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300441,2023-12-30,NYK @ IND,L,240,45,95,0.474,17,37,0.459,19,27,0.704,15,27,42,24,12,2,14,19,126,-14,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300451,2024-01-01,NYK vs. MIN,W,240,39,89,0.438,12,34,0.353,22,28,0.786,16,33,49,23,7,4,15,24,112,6,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300468,2024-01-03,NYK vs. CHI,W,240,46,89,0.517,15,38,0.395,9,11,0.818,13,39,52,29,6,7,16,17,116,16,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300483,2024-01-05,NYK @ PHI,W,240,43,89,0.483,18,41,0.439,24,25,0.96,10,39,49,27,7,7,13,22,128,36,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300494,2024-01-06,NYK @ WAS,W,240,43,87,0.494,14,36,0.389,21,24,0.875,11,34,45,27,9,2,14,16,121,16,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300514,2024-01-09,NYK vs. POR,W,240,37,89,0.416,18,48,0.375,20,23,0.87,15,40,55,26,11,4,15,16,112,28,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300530,2024-01-11,NYK @ DAL,L,240,44,89,0.494,14,42,0.333,22,28,0.786,13,32,45,27,7,2,16,25,124,-4,1,New York Knicks,NYK,2023-24,Regular Season
22023,1610612752,NYK,New York Knicks,0022300544,2024-01-13,NYK @ MEM,W,240,40,83,0.482,13,38,0.342,13,19,0.684,15,41,56,25,11,11,23,15,106,12,1,New York Knicks,NYK,2023-24,Regular Season
