SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME_x,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,TEAM_NAME_y,abbreviation,SEASON,SEASON_TYPE
22024,1610612746,LAC,LA Clippers,0022400071,2024-10-23,LAC vs. PHX,L,265,42,92,0.457,8,29,0.276,21,30,0.7,13,38,51,27,9,1,22,29,113,-3,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400087,2024-10-26,LAC @ DEN,W,240,40,82,0.488,12,33,0.364,17,21,0.81,11,33,44,30,4,5,17,24,109,5,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400101,2024-10-27,LAC @ GSW,W,240,42,90,0.467,10,32,0.313,18,23,0.783,14,34,48,27,11,2,18,21,112,8,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400127,2024-10-30,LAC vs. POR,L,240,41,90,0.456,13,36,0.361,10,18,0.556,13,36,49,26,10,5,14,19,105,-1,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400131,2024-10-31,LAC vs. PHX,L,240,45,93,0.484,12,35,0.343,17,21,0.81,15,33,48,27,8,8,14,22,119,-6,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400150,2024-11-02,LAC vs. OKC,L,240,32,79,0.405,11,35,0.314,17,26,0.654,10,40,50,23,10,7,22,17,92,-13,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400168,2024-11-04,LAC vs. SAS,W,240,41,90,0.456,19,37,0.514,12,17,0.706,16,28,44,25,6,7,11,21,113,9,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400179,2024-11-06,LAC vs. PHI,W,240,41,72,0.569,12,28,0.429,16,19,0.842,8,21,29,27,12,1,19,16,110,12,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400196,2024-11-08,LAC @ SAC,W,240,36,81,0.444,14,30,0.467,21,23,0.913,12,36,48,20,7,2,21,21,107,9,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400200,2024-11-09,LAC vs. TOR,W,240,35,76,0.461,10,26,0.385,25,32,0.781,7,40,47,18,6,8,14,20,105,2,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400215,2024-11-11,LAC @ OKC,L,240,44,80,0.55,20,37,0.541,20,29,0.69,15,32,47,31,5,5,24,22,128,-6,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400222,2024-11-13,LAC @ HOU,L,240,38,96,0.396,14,38,0.368,13,16,0.813,10,32,42,27,10,3,12,16,103,-8,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400016,2024-11-15,LAC @ HOU,L,240,34,90,0.378,10,40,0.25,26,33,0.788,13,38,51,12,6,6,15,15,104,-21,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400243,2024-11-17,LAC vs. UTA,W,240,46,94,0.489,11,40,0.275,13,17,0.765,14,27,41,30,11,5,9,11,116,11,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400251,2024-11-18,LAC vs. GSW,W,240,35,82,0.427,16,34,0.471,16,18,0.889,5,39,44,29,10,6,20,13,102,3,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400259,2024-11-20,LAC vs. ORL,W,240,38,77,0.494,11,22,0.5,17,21,0.81,15,34,49,22,10,1,25,22,104,11,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400034,2024-11-22,LAC vs. SAC,W,240,39,94,0.415,10,42,0.238,16,16,1.0,11,43,54,27,13,3,12,24,104,16,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400274,2024-11-24,LAC @ PHI,W,240,47,81,0.58,12,30,0.4,19,25,0.76,10,34,44,31,9,5,17,22,125,26,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400281,2024-11-25,LAC @ BOS,L,240,39,90,0.433,7,26,0.269,9,13,0.692,10,34,44,18,8,3,14,12,94,-32,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400291,2024-11-27,LAC @ WAS,W,240,45,89,0.506,12,33,0.364,19,25,0.76,13,34,47,27,18,4,16,19,121,25,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400044,2024-11-29,LAC @ MIN,L,240,36,84,0.429,10,31,0.323,10,13,0.769,8,31,39,20,17,3,15,16,92,-1,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400314,2024-12-01,LAC vs. DEN,W,240,43,90,0.478,18,39,0.462,22,27,0.815,13,29,42,28,8,4,14,16,126,4,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400060,2024-12-03,LAC vs. POR,W,240,47,85,0.553,19,37,0.514,14,17,0.824,11,24,35,29,8,8,14,14,127,22,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400324,2024-12-04,LAC vs. MIN,L,240,29,83,0.349,11,40,0.275,11,13,0.846,10,36,46,13,7,2,23,16,80,-28,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400356,2024-12-08,LAC vs. HOU,L,240,41,92,0.446,11,34,0.324,13,16,0.813,7,26,33,21,11,3,8,24,106,-11,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022401213,2024-12-13,LAC @ DEN,L,240,37,83,0.446,14,41,0.341,10,18,0.556,5,26,31,24,18,2,19,22,98,-22,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022401226,2024-12-16,LAC vs. UTA,W,240,49,82,0.598,21,39,0.538,25,32,0.781,7,34,41,28,13,6,16,20,144,37,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400368,2024-12-19,LAC @ DAL,W,240,44,85,0.518,14,33,0.424,16,17,0.941,8,39,47,30,9,3,15,20,118,23,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400385,2024-12-21,LAC @ DAL,L,240,34,81,0.42,10,37,0.27,19,22,0.864,8,32,40,18,8,7,17,14,97,-16,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400399,2024-12-23,LAC @ MEM,W,240,42,96,0.438,9,27,0.333,21,26,0.808,15,38,53,22,15,6,17,28,114,4,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400426,2024-12-27,LAC vs. GSW,W,240,40,75,0.533,10,32,0.313,12,15,0.8,6,33,39,19,6,10,23,19,102,10,1,Los Angeles Clippers,LAC,2024-25,Regular Season
22024,1610612746,LAC,LA Clippers,0022400444,2024-12-30,LAC @ NOP,W,240,41,86,0.477,13,37,0.351,21,27,0.778,14,26,40,24,11,2,17,14,116,3,1,Los Angeles Clippers,LAC,2024-25,Regular Season
