SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME_x,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,TEAM_NAME_y,abbreviation,SEASON,SEASON_TYPE
22021,1610612756,PHX,Phoenix Suns,0022100012,2021-10-20,PHX vs. DEN,L,240,36,87,0.414,14,37,0.378,12,17,0.706,11,34,45,23,9,3,18,18,98,-12,1,Phoenix Suns,PHX,2021-22,Regular Season
22021,1610612756,PHX,Phoenix Suns,0022100025,2021-10-22,PHX @ LAL,W,240,42,86,0.488,10,32,0.313,21,28,0.75,7,40,47,31,8,2,12,22,115,10,1,Phoenix Suns,PHX,2021-22,Regular Season
22021,1610612756,PHX,Phoenix Suns,0022100033,2021-10-23,PHX @ POR,L,240,43,89,0.483,9,28,0.321,10,15,0.667,7,31,38,27,6,1,14,19,105,-29,1,Phoenix Suns,PHX,2021-22,Regular Season
22021,1610612756,PHX,Phoenix Suns,0022100062,2021-10-27,PHX vs. SAC,L,240,42,93,0.452,6,22,0.273,17,24,0.708,14,42,56,23,6,6,11,16,107,-3,1,Phoenix Suns,PHX,2021-22,Regular Season
22021,1610612756,PHX,Phoenix Suns,0022100088,2021-10-30,PHX vs. CLE,W,240,39,84,0.464,6,26,0.231,17,27,0.63,8,44,52,27,12,3,15,14,101,9,1,Phoenix Suns,PHX,2021-22,Regular Season
22021,1610612756,PHX,Phoenix Suns,0022100106,2021-11-02,PHX vs. NOP,W,240,43,82,0.524,9,26,0.346,17,18,0.944,7,35,42,32,8,4,19,17,112,12,1,Phoenix Suns,PHX,2021-22,Regular Season
22021,1610612756,PHX,Phoenix Suns,0022100122,2021-11-04,PHX vs. HOU,W,240,44,93,0.473,14,31,0.452,21,23,0.913,13,33,46,29,12,8,12,24,123,12,1,Phoenix Suns,PHX,2021-22,Regular Season
22021,1610612756,PHX,Phoenix Suns,0022100137,2021-11-06,PHX vs. ATL,W,240,45,88,0.511,14,43,0.326,17,21,0.81,5,37,42,26,8,6,12,22,121,4,1,Phoenix Suns,PHX,2021-22,Regular Season
22021,1610612756,PHX,Phoenix Suns,0022100153,2021-11-08,PHX @ SAC,W,240,44,93,0.473,12,30,0.4,9,11,0.818,5,33,38,28,14,9,15,21,109,5,1,Phoenix Suns,PHX,2021-22,Regular Season
22021,1610612756,PHX,Phoenix Suns,0022100168,2021-11-10,PHX vs. POR,W,240,49,94,0.521,11,28,0.393,10,12,0.833,9,30,39,27,6,6,11,20,119,10,1,Phoenix Suns,PHX,2021-22,Regular Season
22021,1610612756,PHX,Phoenix Suns,0022100178,2021-11-12,PHX @ MEM,W,240,46,94,0.489,18,37,0.486,9,9,1.0,4,42,46,28,12,6,12,22,119,25,1,Phoenix Suns,PHX,2021-22,Regular Season
22021,1610612756,PHX,Phoenix Suns,0022100195,2021-11-14,PHX @ HOU,W,240,42,97,0.433,14,40,0.35,17,20,0.85,12,40,52,19,16,7,10,19,115,26,1,Phoenix Suns,PHX,2021-22,Regular Season
22021,1610612756,PHX,Phoenix Suns,0022100206,2021-11-15,PHX @ MIN,W,240,32,85,0.376,7,31,0.226,28,36,0.778,14,38,52,21,8,2,15,23,99,3,1,Phoenix Suns,PHX,2021-22,Regular Season
22021,1610612756,PHX,Phoenix Suns,0022100222,2021-11-17,PHX vs. DAL,W,240,41,93,0.441,13,39,0.333,10,14,0.714,8,41,49,27,6,7,8,9,105,7,1,Phoenix Suns,PHX,2021-22,Regular Season
22021,1610612756,PHX,Phoenix Suns,0022100237,2021-11-19,PHX vs. DAL,W,240,44,85,0.518,14,29,0.483,10,14,0.714,10,43,53,28,7,4,18,22,112,8,1,Phoenix Suns,PHX,2021-22,Regular Season
22021,1610612756,PHX,Phoenix Suns,0022100251,2021-11-21,PHX vs. DEN,W,240,46,87,0.529,11,36,0.306,23,26,0.885,10,41,51,34,7,3,13,20,126,29,1,Phoenix Suns,PHX,2021-22,Regular Season
