SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME_x,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,TEAM_NAME_y,abbreviation,SEASON,SEASON_TYPE
22020,1610612744,GSW,Golden State Warriors,0022000001,2020-12-22,GSW @ BKN,L,240,37,99,0.374,10,33,0.303,15,23,0.652,13,34,47,26,6,6,18,24,99,-26,1,Golden State Warriors,GSW,2020-21,Regular Season
22020,1610612744,GSW,Golden State Warriors,0022000006,2020-12-25,GSW @ MIL,L,240,34,99,0.343,10,45,0.222,21,25,0.84,10,33,43,14,5,6,11,22,99,-39,1,Golden State Warriors,GSW,2020-21,Regular Season
22020,1610612744,GSW,Golden State Warriors,0022000038,2020-12-27,GSW @ CHI,W,240,42,104,0.404,18,47,0.383,27,30,0.9,10,31,41,25,17,4,12,23,129,1,1,Golden State Warriors,GSW,2020-21,Regular Season
22020,1610612744,GSW,Golden State Warriors,0022000047,2020-12-29,GSW @ DET,W,240,38,76,0.5,14,33,0.424,26,36,0.722,4,36,40,21,8,8,19,28,116,10,1,Golden State Warriors,GSW,2020-21,Regular Season
22020,1610612744,GSW,Golden State Warriors,0022000078,2021-01-01,GSW vs. POR,L,240,31,79,0.392,7,35,0.2,29,33,0.879,3,41,44,19,4,9,15,28,98,-25,1,Golden State Warriors,GSW,2020-21,Regular Season
22020,1610612744,GSW,Golden State Warriors,0022000092,2021-01-03,GSW vs. POR,W,240,49,88,0.557,13,34,0.382,26,34,0.765,11,42,53,23,4,7,15,24,137,15,1,Golden State Warriors,GSW,2020-21,Regular Season
22020,1610612744,GSW,Golden State Warriors,0022000101,2021-01-04,GSW vs. SAC,W,240,51,97,0.526,23,43,0.535,12,14,0.857,3,45,48,41,4,6,11,28,137,31,1,Golden State Warriors,GSW,2020-21,Regular Season
22020,1610612744,GSW,Golden State Warriors,0022000116,2021-01-06,GSW vs. LAC,L,240,39,86,0.453,8,30,0.267,15,19,0.789,8,27,35,25,10,2,13,21,101,-7,1,Golden State Warriors,GSW,2020-21,Regular Season
22020,1610612744,GSW,Golden State Warriors,0022000130,2021-01-08,GSW vs. LAC,W,240,40,82,0.488,20,41,0.488,15,18,0.833,9,29,38,25,13,3,16,19,115,10,1,Golden State Warriors,GSW,2020-21,Regular Season
22020,1610612744,GSW,Golden State Warriors,0022000148,2021-01-10,GSW vs. TOR,W,240,38,93,0.409,13,46,0.283,17,19,0.895,12,39,51,30,2,10,15,18,106,1,1,Golden State Warriors,GSW,2020-21,Regular Season
22020,1610612744,GSW,Golden State Warriors,0022000163,2021-01-12,GSW vs. IND,L,240,34,89,0.382,13,38,0.342,14,22,0.636,10,36,46,25,8,8,16,21,95,-9,1,Golden State Warriors,GSW,2020-21,Regular Season
22020,1610612744,GSW,Golden State Warriors,0022000177,2021-01-14,GSW @ DEN,L,240,38,81,0.469,11,29,0.379,17,24,0.708,5,38,43,29,9,4,19,25,104,-10,1,Golden State Warriors,GSW,2020-21,Regular Season
22020,1610612744,GSW,Golden State Warriors,0022000212,2021-01-18,GSW @ LAL,W,240,44,87,0.506,12,37,0.324,15,20,0.75,5,27,32,31,8,3,13,27,115,2,1,Golden State Warriors,GSW,2020-21,Regular Season
22020,1610612744,GSW,Golden State Warriors,0022000223,2021-01-20,GSW vs. SAS,W,240,46,91,0.505,15,38,0.395,14,20,0.7,10,44,54,31,6,2,15,22,121,22,1,Golden State Warriors,GSW,2020-21,Regular Season
22020,1610612744,GSW,Golden State Warriors,0022000228,2021-01-21,GSW vs. NYK,L,240,33,86,0.384,9,38,0.237,29,39,0.744,9,37,46,27,5,3,10,26,104,-15,1,Golden State Warriors,GSW,2020-21,Regular Season
22020,1610612744,GSW,Golden State Warriors,0022000242,2021-01-23,GSW @ UTA,L,240,42,93,0.452,14,39,0.359,10,15,0.667,4,31,35,30,6,8,11,21,108,-19,1,Golden State Warriors,GSW,2020-21,Regular Season
22020,1610612744,GSW,Golden State Warriors,0022000266,2021-01-25,GSW vs. MIN,W,240,44,89,0.494,14,30,0.467,28,37,0.757,15,31,46,21,13,10,15,19,130,22,1,Golden State Warriors,GSW,2020-21,Regular Season
22020,1610612744,GSW,Golden State Warriors,0022000283,2021-01-27,GSW vs. MIN,W,240,45,85,0.529,15,34,0.441,18,23,0.783,11,35,46,32,11,5,21,28,123,12,1,Golden State Warriors,GSW,2020-21,Regular Season
22020,1610612744,GSW,Golden State Warriors,0022000286,2021-01-28,GSW @ PHX,L,240,38,99,0.384,11,38,0.289,6,8,0.75,12,36,48,21,8,1,13,19,93,-21,1,Golden State Warriors,GSW,2020-21,Regular Season
22020,1610612744,GSW,Golden State Warriors,0022000305,2021-01-30,GSW vs. DET,W,240,47,89,0.528,17,36,0.472,7,10,0.7,8,39,47,34,6,5,14,23,118,27,1,Golden State Warriors,GSW,2020-21,Regular Season
22020,1610612744,GSW,Golden State Warriors,0022000326,2021-02-02,GSW vs. BOS,L,240,38,83,0.458,15,37,0.405,16,23,0.696,6,30,36,30,9,4,11,23,107,-4,1,Golden State Warriors,GSW,2020-21,Regular Season
22020,1610612744,GSW,Golden State Warriors,0022000339,2021-02-04,GSW @ DAL,W,240,51,89,0.573,22,43,0.512,23,27,0.852,4,41,45,37,6,6,10,19,147,31,1,Golden State Warriors,GSW,2020-21,Regular Season
22020,1610612744,GSW,Golden State Warriors,0022000360,2021-02-06,GSW @ DAL,L,240,46,86,0.535,20,45,0.444,20,23,0.87,6,34,40,27,11,4,16,24,132,-2,1,Golden State Warriors,GSW,2020-21,Regular Season
