SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME_x,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,TEAM_NAME_y,abbreviation,SEASON,SEASON_TYPE
22025,1610612740,NOP,New Orleans Pelicans,0022500085,2025-10-22,NOP @ MEM,L,240,45,98,0.459,10,27,0.37,22,31,0.71,17,30,47,20,10,4,15,30,122,-6,1,New Orleans Pelicans,NOP,2025-26,Regular Season
22025,1610612740,NOP,New Orleans Pelicans,0022500095,2025-10-24,NOP vs. SAS,L,265,42,97,0.433,10,32,0.313,22,29,0.759,16,29,45,24,10,3,15,21,116,-4,1,New Orleans Pelicans,NOP,2025-26,Regular Season
22025,1610612740,NOP,New Orleans Pelicans,0022500117,2025-10-27,NOP vs. BOS,L,240,28,84,0.333,9,36,0.25,25,28,0.893,11,24,35,17,7,0,14,19,90,-32,1,New Orleans Pelicans,NOP,2025-26,Regular Season
22025,1610612740,NOP,New Orleans Pelicans,0022500134,2025-10-29,NOP @ DEN,L,240,32,85,0.376,7,34,0.206,17,29,0.586,13,23,36,17,9,3,14,15,88,-34,1,New Orleans Pelicans,NOP,2025-26,Regular Season
22025,1610612740,NOP,New Orleans Pelicans,0022500027,2025-10-31,NOP @ LAC,L,240,40,83,0.482,18,37,0.486,26,29,0.897,12,31,43,28,8,4,15,18,124,-2,1,New Orleans Pelicans,NOP,2025-26,Regular Season
22025,1610612740,NOP,New Orleans Pelicans,0022500148,2025-11-02,NOP @ OKC,L,240,35,80,0.438,16,40,0.4,20,32,0.625,12,26,38,26,6,3,17,22,106,-31,1,New Orleans Pelicans,NOP,2025-26,Regular Season
22025,1610612740,NOP,New Orleans Pelicans,0022500168,2025-11-04,NOP vs. CHA,W,240,43,90,0.478,17,38,0.447,13,19,0.684,13,26,39,27,9,3,13,20,116,4,1,New Orleans Pelicans,NOP,2025-26,Regular Season
22025,1610612740,NOP,New Orleans Pelicans,0022500177,2025-11-05,NOP @ DAL,W,240,39,91,0.429,10,31,0.323,13,16,0.813,14,42,56,18,10,3,16,18,101,2,1,New Orleans Pelicans,NOP,2025-26,Regular Season
22025,1610612740,NOP,New Orleans Pelicans,0022500188,2025-11-08,NOP @ SAS,L,240,45,94,0.479,15,38,0.395,14,17,0.824,11,29,40,27,7,2,12,19,119,-7,1,New Orleans Pelicans,NOP,2025-26,Regular Season
22025,1610612740,NOP,New Orleans Pelicans,0022500204,2025-11-10,NOP @ PHX,L,240,34,83,0.41,10,32,0.313,20,26,0.769,15,25,40,18,12,3,20,23,98,-23,1,New Orleans Pelicans,NOP,2025-26,Regular Season
