SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME_x,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,TEAM_NAME_y,abbreviation,SEASON,SEASON_TYPE
22020,1610612752,NYK,New York Knicks,0022000011,2020-12-23,NYK @ IND,L,240,39,85,0.459,12,28,0.429,17,23,0.739,5,35,40,25,8,8,16,27,107,-14,1,New York Knicks,NYK,2020-21,Regular Season
22020,1610612752,NYK,New York Knicks,0022000025,2020-12-26,NYK vs. PHI,L,240,32,83,0.386,8,29,0.276,17,23,0.739,13,30,43,19,6,4,16,23,89,-20,1,New York Knicks,NYK,2020-21,Regular Season
22020,1610612752,NYK,New York Knicks,0022000036,2020-12-27,NYK vs. MIL,W,240,46,85,0.541,16,27,0.593,22,27,0.815,8,38,46,27,5,4,16,23,130,20,1,New York Knicks,NYK,2020-21,Regular Season
22020,1610612752,NYK,New York Knicks,0022000046,2020-12-29,NYK @ CLE,W,240,34,79,0.43,14,25,0.56,13,21,0.619,14,41,55,23,9,6,27,21,95,9,1,New York Knicks,NYK,2020-21,Regular Season
22020,1610612752,NYK,New York Knicks,0022000066,2020-12-31,NYK @ TOR,L,240,32,88,0.364,3,36,0.083,16,20,0.8,9,39,48,21,6,3,16,21,83,-17,1,New York Knicks,NYK,2020-21,Regular Season
22020,1610612752,NYK,New York Knicks,0022000080,2021-01-02,NYK @ IND,W,240,42,83,0.506,12,27,0.444,10,13,0.769,10,41,51,23,4,3,16,16,106,4,1,New York Knicks,NYK,2020-21,Regular Season
22020,1610612752,NYK,New York Knicks,0022000095,2021-01-04,NYK @ ATL,W,240,43,85,0.506,7,21,0.333,20,25,0.8,11,34,45,26,9,6,16,21,113,5,1,New York Knicks,NYK,2020-21,Regular Season
22020,1610612752,NYK,New York Knicks,0022000112,2021-01-06,NYK vs. UTA,W,240,45,87,0.517,8,22,0.364,14,19,0.737,11,37,48,22,10,5,13,17,112,12,1,New York Knicks,NYK,2020-21,Regular Season
22020,1610612752,NYK,New York Knicks,0022000125,2021-01-08,NYK vs. OKC,L,240,34,96,0.354,9,27,0.333,12,20,0.6,11,38,49,19,8,7,5,19,89,-12,1,New York Knicks,NYK,2020-21,Regular Season
22020,1610612752,NYK,New York Knicks,0022000144,2021-01-10,NYK vs. DEN,L,240,32,74,0.432,6,21,0.286,19,25,0.76,8,28,36,19,4,1,16,15,89,-25,1,New York Knicks,NYK,2020-21,Regular Season
22020,1610612752,NYK,New York Knicks,0022000149,2021-01-11,NYK @ CHA,L,240,34,87,0.391,9,37,0.243,11,17,0.647,17,32,49,20,6,6,17,23,88,-21,1,New York Knicks,NYK,2020-21,Regular Season
22020,1610612752,NYK,New York Knicks,0022000168,2021-01-13,NYK vs. BKN,L,240,44,92,0.478,11,28,0.393,10,12,0.833,12,31,43,22,4,3,9,16,109,-7,1,New York Knicks,NYK,2020-21,Regular Season
22020,1610612752,NYK,New York Knicks,0022000181,2021-01-15,NYK @ CLE,L,240,40,82,0.488,9,25,0.36,14,16,0.875,7,32,39,20,9,10,13,21,103,-3,1,New York Knicks,NYK,2020-21,Regular Season
22020,1610612752,NYK,New York Knicks,0022000196,2021-01-17,NYK @ BOS,W,240,38,80,0.475,12,31,0.387,17,21,0.81,10,43,53,22,11,7,17,28,105,30,1,New York Knicks,NYK,2020-21,Regular Season
22020,1610612752,NYK,New York Knicks,0022000203,2021-01-18,NYK vs. ORL,W,240,31,87,0.356,5,27,0.185,24,34,0.706,13,40,53,15,6,4,8,16,91,7,1,New York Knicks,NYK,2020-21,Regular Season
22020,1610612752,NYK,New York Knicks,0022000228,2021-01-21,NYK @ GSW,W,240,38,82,0.463,11,24,0.458,32,41,0.78,11,44,55,24,5,9,11,29,119,15,1,New York Knicks,NYK,2020-21,Regular Season
22020,1610612752,NYK,New York Knicks,0022000241,2021-01-22,NYK @ SAC,L,240,36,94,0.383,5,22,0.227,17,25,0.68,16,41,57,19,2,6,12,21,94,-9,1,New York Knicks,NYK,2020-21,Regular Season
22020,1610612752,NYK,New York Knicks,0022000256,2021-01-24,NYK @ POR,L,240,39,86,0.453,12,29,0.414,23,25,0.92,13,34,47,20,9,0,12,20,113,-3,1,New York Knicks,NYK,2020-21,Regular Season
22020,1610612752,NYK,New York Knicks,0022000270,2021-01-26,NYK @ UTA,L,240,36,83,0.434,10,27,0.37,12,17,0.706,9,35,44,15,6,4,12,21,94,-14,1,New York Knicks,NYK,2020-21,Regular Season
