SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME_x,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,TEAM_NAME_y,abbreviation,SEASON,SEASON_TYPE
22023,1610612750,MIN,Minnesota Timberwolves,0022300069,2023-10-25,MIN @ TOR,L,240,34,100,0.34,8,31,0.258,18,22,0.818,16,46,62,20,8,9,14,14,94,-3,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300093,2023-10-28,MIN vs. MIA,W,240,44,86,0.512,12,34,0.353,6,8,0.75,7,40,47,30,9,3,16,17,106,16,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300104,2023-10-30,MIN @ ATL,L,240,44,90,0.489,16,33,0.485,9,15,0.6,10,28,38,24,5,5,14,17,113,-14,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300123,2023-11-01,MIN vs. DEN,W,240,38,83,0.458,8,21,0.381,26,27,0.963,8,39,47,20,9,5,14,15,110,21,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300138,2023-11-04,MIN vs. UTA,W,240,45,81,0.556,9,24,0.375,24,31,0.774,9,34,43,25,10,11,11,23,123,28,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300154,2023-11-06,MIN vs. BOS,W,265,44,85,0.518,13,37,0.351,13,25,0.52,6,39,45,26,7,5,24,26,114,5,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300166,2023-11-08,MIN vs. NOP,W,240,45,82,0.549,15,37,0.405,17,24,0.708,8,40,48,30,9,7,18,23,122,21,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300013,2023-11-10,MIN @ SAS,W,240,43,87,0.494,10,27,0.37,21,27,0.778,13,38,51,23,6,4,18,19,117,7,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300186,2023-11-12,MIN @ GSW,W,240,43,82,0.524,9,27,0.333,21,30,0.7,9,38,47,27,8,6,14,19,116,6,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300025,2023-11-14,MIN @ GSW,W,240,36,81,0.444,14,34,0.412,18,21,0.857,9,33,42,24,9,5,20,19,104,3,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300197,2023-11-15,MIN @ PHX,L,240,42,92,0.457,5,27,0.185,26,28,0.929,16,24,40,18,8,5,6,14,115,-18,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300203,2023-11-18,MIN @ NOP,W,240,43,80,0.538,13,31,0.419,22,27,0.815,5,28,33,29,6,7,14,21,121,1,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300221,2023-11-20,MIN vs. NYK,W,240,41,80,0.513,11,34,0.324,24,32,0.75,7,37,44,30,7,7,14,26,117,17,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300232,2023-11-22,MIN vs. PHI,W,240,43,89,0.483,10,26,0.385,16,24,0.667,10,38,48,28,10,8,13,21,112,13,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300050,2023-11-24,MIN vs. SAC,L,240,36,82,0.439,12,33,0.364,27,29,0.931,10,34,44,25,6,9,18,18,111,-13,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300249,2023-11-26,MIN @ MEM,W,240,43,81,0.531,15,34,0.441,18,23,0.783,6,36,42,30,5,5,16,26,119,22,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300058,2023-11-28,MIN vs. OKC,W,240,33,78,0.423,14,33,0.424,26,32,0.813,10,41,51,18,3,9,20,17,106,3,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300270,2023-11-30,MIN vs. UTA,W,240,39,89,0.438,13,35,0.371,10,13,0.769,10,32,42,29,13,7,12,16,101,11,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300281,2023-12-02,MIN @ CHA,W,240,43,84,0.512,11,31,0.355,26,30,0.867,10,31,41,26,5,3,11,16,123,6,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022301210,2023-12-06,MIN vs. SAS,W,240,36,87,0.414,12,40,0.3,18,21,0.857,11,44,55,20,4,10,14,16,102,8,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022301221,2023-12-08,MIN @ MEM,W,240,44,88,0.5,15,38,0.395,24,26,0.923,15,39,54,30,4,8,13,17,127,24,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300301,2023-12-11,MIN @ NOP,L,240,40,91,0.44,13,36,0.361,14,19,0.737,11,36,47,26,5,3,14,28,107,-14,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300321,2023-12-14,MIN @ DAL,W,240,44,88,0.5,14,31,0.452,17,25,0.68,12,33,45,30,9,4,17,19,119,18,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300338,2023-12-16,MIN vs. IND,W,240,48,86,0.558,18,30,0.6,13,16,0.813,8,28,36,33,10,4,15,16,127,18,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300353,2023-12-18,MIN @ MIA,W,240,42,85,0.494,11,29,0.379,17,19,0.895,12,33,45,27,10,9,14,19,112,4,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300367,2023-12-20,MIN @ PHI,L,240,42,82,0.512,9,25,0.36,20,24,0.833,9,30,39,22,4,2,19,22,113,-14,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300380,2023-12-21,MIN vs. LAL,W,240,42,87,0.483,14,36,0.389,20,25,0.8,9,31,40,32,13,7,14,19,118,7,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300400,2023-12-23,MIN @ SAC,W,240,44,87,0.506,10,33,0.303,12,14,0.857,7,36,43,31,9,5,12,18,110,12,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300411,2023-12-26,MIN @ OKC,L,240,34,73,0.466,12,27,0.444,26,32,0.813,8,26,34,22,8,1,24,16,106,-23,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300423,2023-12-28,MIN vs. DAL,W,240,38,74,0.514,17,33,0.515,25,34,0.735,6,32,38,23,9,10,22,21,118,8,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300443,2023-12-30,MIN vs. LAL,W,240,38,76,0.5,12,34,0.353,20,24,0.833,7,38,45,24,8,8,19,26,108,2,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300451,2024-01-01,MIN @ NYK,L,240,36,76,0.474,11,28,0.393,23,29,0.793,4,30,34,19,6,4,14,22,106,-6,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300471,2024-01-03,MIN vs. NOP,L,240,37,82,0.451,10,31,0.323,22,27,0.815,8,20,28,26,7,6,13,13,106,-11,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300485,2024-01-05,MIN @ HOU,W,240,46,88,0.523,14,33,0.424,16,20,0.8,9,43,52,31,12,7,14,18,122,27,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
22023,1610612750,MIN,Minnesota Timberwolves,0022300501,2024-01-07,MIN @ DAL,L,240,41,94,0.436,13,41,0.317,13,21,0.619,18,33,51,22,6,4,13,22,108,-7,1,Minnesota Timberwolves,MIN,2023-24,Regular Season
